Localidade da Escola;País;Região;UF;Município;Matrículas;Categoria 1;Categoria 1 - Ordenação;Categoria 2;Categoria 2 - Ordenação;Etapa de Ensino - Superior;Etapa de Ensino
Brasil;Brasil;;;;934671;Feminino;2;Estadual;2;Educação Básica;Educação de Jovens e Adultos - EJA
Brasil;Brasil;;;;6676;Feminino;2;Federal;1;Educação Básica;Educação de Jovens e Adultos - EJA
Brasil;Brasil;;;;642699;Feminino;2;Municipal;3;Educação Básica;Educação de Jovens e Adultos - EJA
Brasil;Brasil;;;;98247;Feminino;2;Privada;4;Educação Básica;Educação de Jovens e Adultos - EJA
Brasil;Brasil;;;;982549;Masculino;1;Estadual;2;Educação Básica;Educação de Jovens e Adultos - EJA
Brasil;Brasil;;;;5137;Masculino;1;Federal;1;Educação Básica;Educação de Jovens e Adultos - EJA
Brasil;Brasil;;;;701707;Masculino;1;Municipal;3;Educação Básica;Educação de Jovens e Adultos - EJA
Brasil;Brasil;;;;110488;Masculino;1;Privada;4;Educação Básica;Educação de Jovens e Adultos - EJA
