Localidade da Escola;País;Região;UF;Município;Matrículas;Categoria 1;Categoria 1 - Ordenação;Categoria 2;Categoria 2 - Ordenação;Etapa de Ensino - Superior;Etapa de Ensino
Nordeste;Brasil;Nordeste;;;2829;Amarela;4;Estadual;2;Educação Básica;Educação de Jovens e Adultos - EJA
Nordeste;Brasil;Nordeste;;;13;Amarela;4;Federal;1;Educação Básica;Educação de Jovens e Adultos - EJA
Nordeste;Brasil;Nordeste;;;2515;Amarela;4;Municipal;3;Educação Básica;Educação de Jovens e Adultos - EJA
Nordeste;Brasil;Nordeste;;;130;Amarela;4;Privada;4;Educação Básica;Educação de Jovens e Adultos - EJA
Nordeste;Brasil;Nordeste;;;49247;Branca;1;Estadual;2;Educação Básica;Educação de Jovens e Adultos - EJA
Nordeste;Brasil;Nordeste;;;329;Branca;1;Federal;1;Educação Básica;Educação de Jovens e Adultos - EJA
Nordeste;Brasil;Nordeste;;;51307;Branca;1;Municipal;3;Educação Básica;Educação de Jovens e Adultos - EJA
Nordeste;Brasil;Nordeste;;;3829;Branca;1;Privada;4;Educação Básica;Educação de Jovens e Adultos - EJA
Nordeste;Brasil;Nordeste;;;4732;Indígena;5;Estadual;2;Educação Básica;Educação de Jovens e Adultos - EJA
Nordeste;Brasil;Nordeste;;;12;Indígena;5;Federal;1;Educação Básica;Educação de Jovens e Adultos - EJA
Nordeste;Brasil;Nordeste;;;2333;Indígena;5;Municipal;3;Educação Básica;Educação de Jovens e Adultos - EJA
Nordeste;Brasil;Nordeste;;;50;Indígena;5;Privada;4;Educação Básica;Educação de Jovens e Adultos - EJA
Nordeste;Brasil;Nordeste;;;190194;Não declarada;10;Estadual;2;Educação Básica;Educação de Jovens e Adultos - EJA
Nordeste;Brasil;Nordeste;;;1582;Não declarada;10;Federal;1;Educação Básica;Educação de Jovens e Adultos - EJA
Nordeste;Brasil;Nordeste;;;275054;Não declarada;10;Municipal;3;Educação Básica;Educação de Jovens e Adultos - EJA
Nordeste;Brasil;Nordeste;;;12808;Não declarada;10;Privada;4;Educação Básica;Educação de Jovens e Adultos - EJA
Nordeste;Brasil;Nordeste;;;291945;Parda;3;Estadual;2;Educação Básica;Educação de Jovens e Adultos - EJA
Nordeste;Brasil;Nordeste;;;1603;Parda;3;Federal;1;Educação Básica;Educação de Jovens e Adultos - EJA
Nordeste;Brasil;Nordeste;;;344440;Parda;3;Municipal;3;Educação Básica;Educação de Jovens e Adultos - EJA
Nordeste;Brasil;Nordeste;;;14878;Parda;3;Privada;4;Educação Básica;Educação de Jovens e Adultos - EJA
Nordeste;Brasil;Nordeste;;;43232;Preta;2;Estadual;2;Educação Básica;Educação de Jovens e Adultos - EJA
Nordeste;Brasil;Nordeste;;;180;Preta;2;Federal;1;Educação Básica;Educação de Jovens e Adultos - EJA
Nordeste;Brasil;Nordeste;;;35658;Preta;2;Municipal;3;Educação Básica;Educação de Jovens e Adultos - EJA
Nordeste;Brasil;Nordeste;;;1179;Preta;2;Privada;4;Educação Básica;Educação de Jovens e Adultos - EJA
